author,author_bio,author_gender,author_location,dailymotion_views,date,displayed_name,domain_url,engagement,external_author_id,external_id,external_provider,facebook_likes,facebook_shares,fluency_level,full_text,language,num_comments,num_followers,porn_level,post_type,reach,reply_to_author,reply_to_tweet_id,Sentiment,source_alexa_pageviews,source_alexa_unique_visitors,source_city,source_continent,source_country,source_country_code,source_name,source_region,source_type_detail,source_type_general,spam_level,tags_customer,tags_internal,title,trending_score,twitter_likes,twitter_shares,url,vkontakte_likes,vkontakte_shares,word_count,youtube_dislikes,youtube_likes,youtube_views,num_reposts,num_likes,official,outlier_author,outlier_text,sponsorship,HCP,topic,sentiment_positive,sentiment_negative,sentiment_neutral,key_content_text,sentiment
EduardoFlavioO1,"MD, Hematologist, Brasilia/Brasil, main interest in CLL, Lymphoma and MM; dad and husband; tweets are my own opinion",,"Brasília, Brasil",,2020-06-12 19:51:18+00:00,Eduardo Flavio Oliveira Ribeiro,http://twitter.com/,1.0,,1.27153053770283e+18,,0.0,0.0,,"PCNS Lymph: educational program. Young: MATRix is the best induction; WBRT = ASCT as consolid, but wt cognitive iss… https://t.co/Aj02qd0wbH",en,0.0,545.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/EduardoFlavioO1/statuses/1271530537702830080,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Disease Advocacy,1.0,0.0,0.0,"PCNS Lymph: educational program. Young: MATRix is the best induction; WBRT = ASCT as consolid, but wt cognitive iss… https://t.co/Aj02qd0wbH",false
StefanoLuminari,"Medical oncologist/hematologist , lymphomaniac, bike rider, chair of the Indolent Lymphoma committee of FIL @filinf.it  @unimore.it @irccs_re.it",,,,2020-06-12 19:46:00+00:00,"Stefano Luminari, MD",http://twitter.com/,28.0,,1.2715292034822103e+18,,0.0,0.0,,"RT @lymphomahub: CONGRESS |#EHA25Virtual| Emanuele Zucca, Oncology Institute of Southern Switzerland, presented data that investigated chem…",en,0.0,2250.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,19.0,9.0,https://twitter.com/StefanoLuminari/statuses/1271529203482210304,0.0,0.0,,0.0,0.0,0.0,9.0,19.0,False,False,False,False,True,Financial Performance,0.0,0.0,1.0,"RT @lymphomahub: CONGRESS |#EHA25Virtual| Emanuele Zucca, Oncology Institute of Southern Switzerland, presented data that investigated chem…",true
harrisoncn1,"Mum, clinician, haematologist, educator. Views my own.",,"South East, England",,2020-06-14 18:08:02+00:00,Claire Harrison,http://twitter.com/,64.0,,1.2722293251867812e+18,,0.0,0.0,,"RT @EHA_Hematology: On-demand content at #EHA25Virtual is now available: Explore the invited speaker program, oral abstract and e-poster pr…",en,0.0,751.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,45.0,19.0,https://twitter.com/harrisoncn1/statuses/1272229325186781184,0.0,0.0,,0.0,0.0,0.0,19.0,45.0,False,False,False,False,True,Thought Leadership,0.0,0.0,1.0,"RT @EHA_Hematology: On-demand content at #EHA25Virtual is now available: Explore the invited speaker program, oral abstract and e-poster pr…",true
ADCReview,"ADC Review/J. Antibody-drug Conjugates, an open access journal, brings together researchers, scientists and physicians involved in the growing field of ADCs.",,"Phoenix, AZ (USA)",,2020-06-14 18:30:00+00:00,ADC Review,http://twitter.com/,0.0,,1.272234852897735e+18,,0.0,0.0,,Loncastuximab Tesirine Demonstrates an Overall High Response Rates in Pivotal Phase II Single-agent Trial… https://t.co/8exWDT7CwM,en,0.0,905.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/ADCReview/statuses/1272234852897734658,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,Loncastuximab Tesirine Demonstrates an Overall High Response Rates in Pivotal Phase II Single-agent Trial… https://t.co/8exWDT7CwM,true
chano_py,Sola Gracia. Medico Hematologo. Donante de órganos. #DonaenVida. #HSCT Dr in #Paraguay. Patient Advocacy Co-Chair at #WBMT. Secretary at @LABMT2,,Paraguay,,2020-06-12 15:37:19+00:00,Cristobal Frutos,http://twitter.com/,0.0,,1.2714666199408763e+18,,0.0,0.0,,Diagnosis of #CMV end-organ disease.. Not everything is #COVID19... CMV documented in tissue... Ouch 🤕 #LMIC #SCT… https://t.co/Er15NTNTWZ,en,0.0,903.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/chano_py/statuses/1271466619940876290,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Diagnostic Tools,0.0,0.0,1.0,Diagnosis of #CMV end-organ disease.. Not everything is #COVID19... CMV documented in tissue... Ouch 🤕 #LMIC #SCT… https://t.co/Er15NTNTWZ,true
ffranci3,Wife mum haematologist,,"Milano, Lombardia",,2020-06-12 14:13:04+00:00,ffranci,http://twitter.com/,6.0,,1.2714454178514862e+18,,0.0,0.0,,"RT @EHA_Hematology: (LIVE) Presidential Symposium at #EHA25Virtual, featuring 6 innovative oral abstracts, including⬇️",en,0.0,68.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,4.0,2.0,https://twitter.com/ffranci3/statuses/1271445417851486213,0.0,0.0,,0.0,0.0,0.0,2.0,4.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,"RT @EHA_Hematology: (LIVE) Presidential Symposium at #EHA25Virtual, featuring 6 innovative oral abstracts, including⬇️",true
EduardoFlavioO1,"MD, Hematologist, Brasilia/Brasil, main interest in CLL, Lymphoma and MM; dad and husband; tweets are my own opinion",,"Brasília, Brasil",,2020-06-12 17:25:19+00:00,Eduardo Flavio Oliveira Ribeiro,http://twitter.com/,3.0,,1.2714937989049016e+18,,0.0,0.0,,Unfolder Trial PMBL(subgroup): RCHOP 21 or 14 +/- RTx. RCHOP21 similar to 14. RT benefit more chemosensitive tumors… https://t.co/Iul41z7osk,en,0.0,545.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,3.0,https://twitter.com/EduardoFlavioO1/statuses/1271493798904901633,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,Unfolder Trial PMBL(subgroup): RCHOP 21 or 14 +/- RTx. RCHOP21 similar to 14. RT benefit more chemosensitive tumors… https://t.co/Iul41z7osk,false
DocHutchings,Haemato-oncologist. Clinical researcher. Mostly lymphoma and phase 1 haematology studies.,,,,2020-06-12 12:42:55+00:00,Martin Hutchings,http://twitter.com/,23.0,,1.2714227286046597e+18,,0.0,0.0,,Pleased to present the final results from the dose escalation part of the Phase 1/2 study of epcoritamab in r/r B-N… https://t.co/u8FeSt88tN,en,0.0,284.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,23.0,https://twitter.com/DocHutchings/statuses/1271422728604659717,0.0,0.0,,0.0,0.0,0.0,23.0,0.0,False,False,False,False,True,Clinical Trials,1.0,0.0,0.0,Pleased to present the final results from the dose escalation part of the Phase 1/2 study of epcoritamab in r/r B-N… https://t.co/u8FeSt88tN,true
DaniEinthoven,"MD PhD, Haematologist and chess player. BMT consultant @ King’s College Hospital in London 🇬🇧

EBMT Young Ambassador 2021.",,,,2020-06-12 14:35:25+00:00,Daniele Avenoso,http://twitter.com/,28.0,,1.271451043323351e+18,,0.0,0.0,,"RT @lymphomahub: CONGRESS |#EHA25Virtual| Emanuele Zucca, Oncology Institute of Southern Switzerland, presented data that investigated chem…",en,0.0,223.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,19.0,9.0,https://twitter.com/DaniEinthoven/statuses/1271451043323351041,0.0,0.0,,0.0,0.0,0.0,9.0,19.0,False,False,False,False,True,Financial Performance,0.0,0.0,1.0,"RT @lymphomahub: CONGRESS |#EHA25Virtual| Emanuele Zucca, Oncology Institute of Southern Switzerland, presented data that investigated chem…",true
benwteh,ID physician & clinician researcher @NCICancer @PeterMacCC. #infection #immuneprofiling #myeloma #vaccination,,"Melbourne, Victoria",,2020-06-12 08:06:55+00:00,Ben Teh,http://twitter.com/,1.0,,1.2713532727044956e+18,,0.0,0.0,,3/3: next gen PI and increasing lines of therapy a/w risk for infection in pts with myeloma on new generation thera… https://t.co/bySNrYk1nb,en,0.0,236.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/benwteh/statuses/1271353272704495618,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Side Effects,0.0,0.0,1.0,3/3: next gen PI and increasing lines of therapy a/w risk for infection in pts with myeloma on new generation thera… https://t.co/bySNrYk1nb,true
EduardoFlavioO1,"MD, Hematologist, Brasilia/Brasil, main interest in CLL, Lymphoma and MM; dad and husband; tweets are my own opinion",,"Brasília, Brasil",,2020-06-12 18:52:52+00:00,Eduardo Flavio Oliveira Ribeiro,http://twitter.com/,1.0,,1.271515830820524e+18,,0.0,0.0,,Primary Testicular Lymphoma: educational program. Depicting the Relevance of macrophages PDL1 expression and PD1+ l… https://t.co/4qI7c1szG0,en,0.0,545.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/EduardoFlavioO1/statuses/1271515830820524034,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Disease Advocacy,0.0,0.0,1.0,Primary Testicular Lymphoma: educational program. Depicting the Relevance of macrophages PDL1 expression and PD1+ l… https://t.co/4qI7c1szG0,true
alba_maiques,"Postdoctoral scientist @Idibaps. Interest TF, epigenetics & leukemia.Twin mum. Member @young_eha. Founder maiques_factory.  #womeninSTEM #creativity #mentoring",,"Barcelona, España",,2020-06-12 15:41:05+00:00,Alba Maiques-Diaz,http://twitter.com/,1.0,,1.271467567815811e+18,,0.0,0.0,,"If you have a burnning question you wanted to ask a speaker but you could not, use the #EHAHub ! 

This year we lac… https://t.co/XxgVF2QS4t",en,0.0,482.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/alba_maiques/statuses/1271467567815811074,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Thought Leadership,0.0,0.0,1.0,"If you have a burnning question you wanted to ask a speaker but you could not, use the #EHAHub ! 

This year we lac… https://t.co/XxgVF2QS4t",true
adrianabello,"pediatrician, pediatric hematologyst, mother adribello@hotmail.com",,,,2020-06-12 17:06:36+00:00,Adriana Bello,http://twitter.com/,92.0,,1.2714890888650793e+18,,0.0,0.0,,RT @DocHutchings: Pleased to present the final results from the dose escalation part of the Phase 1/2 study of epcoritamab in r/r B-NHL at…,en,0.0,1968.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,69.0,23.0,https://twitter.com/adrianabello/statuses/1271489088865079298,0.0,0.0,,0.0,0.0,0.0,23.0,69.0,False,False,False,False,True,Clinical Trials,1.0,0.0,0.0,RT @DocHutchings: Pleased to present the final results from the dose escalation part of the Phase 1/2 study of epcoritamab in r/r B-NHL at…,false
nat_curto,Hematologist with interest in MPN and clinical trials; MD (Res) student; scientist; a kind of runner and music lover...views my own,,"Londres, Inglaterra",,2020-08-08 09:02:28+00:00,Natalia CurtoGarcia,http://twitter.com/,6.0,,1.2920233613133537e+18,,0.0,0.0,,"RT @MPN_Hub: Read on the @MPN_Hub about phase II results on KRT-232, a first-in-class inhibitor in treating R/R MF presented by Haifa Kathr…",en,0.0,90.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,5.0,1.0,https://twitter.com/nat_curto/statuses/1292023361313353729,0.0,0.0,,0.0,0.0,0.0,1.0,5.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"RT @MPN_Hub: Read on the @MPN_Hub about phase II results on KRT-232, a first-in-class inhibitor in treating R/R MF presented by Haifa Kathr…",true
nycdoc29,"ASCO, ASH, EHA & ESMO Member, Hem/Onc - 11 MD specialty private practice, former full time academic, traveller, foodie & out of necessity now a business person!",,"Garden City, NY",,2020-06-13 14:16:39+00:00,NYCDoc29,http://twitter.com/,12.0,,1.2718087085117727e+18,,0.0,0.0,,"RT @lymphoma_connec: Herbaux et al present a primary analysis of a phase 2 trial from @LysaLymphoma at #EHA25Virtual 
#Atezolizumab + #obin…",en,0.0,664.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,6.0,6.0,https://twitter.com/nycdoc29/statuses/1271808708511772672,0.0,0.0,,0.0,0.0,0.0,6.0,6.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"RT @lymphoma_connec: Herbaux et al present a primary analysis of a phase 2 trial from @LysaLymphoma at #EHA25Virtual 
#Atezolizumab + #obin…",true
alexisphero,"Cardiac surgeon, MD-PhD I fix hearts for living.💖 I gave my heart to @anatarahes Tweets are for information & are not medical advice or views of my employer.",,"Waikoloa Village, HI",,2020-07-16 05:35:25+00:00,Alex,http://twitter.com/,6.0,,1.2836363330979471e+18,,0.0,0.0,,RT @crfheart: Submit your ideas and clinical data on the ramifications of #COVID19 on patients and/or the #cardiology community. Deadline i…,en,0.0,97.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,5.0,1.0,https://twitter.com/alexisphero/statuses/1283636333097947136,0.0,0.0,,0.0,0.0,0.0,1.0,5.0,False,False,False,False,True,Disease Advocacy,0.0,0.0,1.0,RT @crfheart: Submit your ideas and clinical data on the ramifications of #COVID19 on patients and/or the #cardiology community. Deadline i…,true
nycdoc29,"ASCO, ASH, EHA & ESMO Member, Hem/Onc - 11 MD specialty private practice, former full time academic, traveller, foodie & out of necessity now a business person!",,"Garden City, NY",,2020-06-13 22:19:26+00:00,NYCDoc29,http://twitter.com/,13.0,,1.2719302035147735e+18,,0.0,0.0,,"RT @tobyeyre82: #Loncastuximab terisine 
phase II R/R #DLBCL
n=145
anti-CD19 ADC
150ug/kg C1-2-&gt;75ug/kg
3 lines
58% ref last Rx
ORR 48% CR…",en,0.0,664.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,8.0,5.0,https://twitter.com/nycdoc29/statuses/1271930203514773505,0.0,0.0,,0.0,0.0,0.0,5.0,8.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"RT @tobyeyre82: #Loncastuximab terisine 
phase II R/R #DLBCL
n=145
anti-CD19 ADC
150ug/kg C1-2-&gt;75ug/kg
3 lines
58% ref last Rx
ORR 48% CR…",true
ADCReview,"ADC Review/J. Antibody-drug Conjugates, an open access journal, brings together researchers, scientists and physicians involved in the growing field of ADCs.",,"Phoenix, AZ (USA)",,2020-06-13 18:30:00+00:00,ADC Review,http://twitter.com/,0.0,,1.2718724642268283e+18,,0.0,0.0,,Loncastuximab Tesirine Demonstrates an Overall High Response Rates in Pivotal Phase II Single-agent Trial… https://t.co/MHChonvHzR,en,0.0,905.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/ADCReview/statuses/1271872464226828293,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,Loncastuximab Tesirine Demonstrates an Overall High Response Rates in Pivotal Phase II Single-agent Trial… https://t.co/MHChonvHzR,true
TheUSONetwork,The US Oncology Network is one of the nation’s largest networks of community-based oncology physicians dedicated to advancing cancer care in America.,,"The Woodlands, Texas",,2020-06-22 14:04:12+00:00,US Oncology Network,http://twitter.com/,1.0,,1.2750670657206927e+18,,0.0,0.0,,"RT @ecancer: #EHA25: Dr Sudhir Manda of @ArizonaOncology outlines the latest results from the US MM-6 study, invest… https://t.co/S7nJ7scteK",en,0.0,6914.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/TheUSONetwork/statuses/1275067065720692752,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Financial Performance,0.0,0.0,1.0,"RT @ecancer: #EHA25: Dr Sudhir Manda of @ArizonaOncology outlines the latest results from the US MM-6 study, invest… https://t.co/S7nJ7scteK",false
MDedgeHemOnc,MDedge Hematology & Oncology provides the most important and up to date information and news for oncologists. Now part of the Medscape Professional Network.,,"Rockville, MD, Parsippany, NJ",,2020-07-02 01:05:01+00:00,MDedge Hematology & Oncology,http://twitter.com/,0.0,,1.2784948542810767e+18,,0.0,0.0,,A once-daily oral regimen of ibrutinib and venetoclax was linked to molecular remissions in both bone marrow and pe… https://t.co/rWpMffyvGY,en,0.0,6726.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/MDedgeHemOnc/statuses/1278494854281076741,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,A once-daily oral regimen of ibrutinib and venetoclax was linked to molecular remissions in both bone marrow and pe… https://t.co/rWpMffyvGY,true
hemedoc,"UCSF hematology/BMT doc. Assoc Prof. Translational researcher interested in leukemia, MDS, MRD, post-HCT relapse, GVHD, & immune recon. Photos: pyknosis (IG)",,"San Francisco, CA",,2020-02-19 20:56:24+00:00,"Aaron Logan, MD, PhD, MPhil — DONATE BLOOD!",http://twitter.com/,9.0,,1.2302347012537508e+18,,0.0,0.0,,"#TCTM20 Scott: MAC outcomes not affected by NGS positivity prior to alloHCT, but has large impact on relapse after… https://t.co/QhL2amIkVz",en,0.0,4813.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,9.0,https://twitter.com/hemedoc/statuses/1230234701253750785,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,"#TCTM20 Scott: MAC outcomes not affected by NGS positivity prior to alloHCT, but has large impact on relapse after… https://t.co/QhL2amIkVz",true
7eyeblink,MD. Hematología clínica. Áreas de interés: CAR T y BMT. También escribo muchas tonterías por el medio. (Opinions are mine)📍 A Coruña .,,Jamás en una ciudad sin playa.,,2020-02-20 08:30:01+00:00,Carolina Martínez,http://twitter.com/,46.0,,1.2304092589546127e+18,,0.0,0.0,,RT @MDonatoBMT: 👉🏻Dr. Riddell ⁦@fredhutch⁩ #CART BCMA+ gamma secretase inhibitor ⬇️⬇️relapse. Great work🙌🏻 #TCTM20 #TCT2020 https://t.co/qu…,en,0.0,2163.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,32.0,14.0,https://twitter.com/7eyeblink/statuses/1230409258954612739,0.0,0.0,,0.0,0.0,0.0,14.0,32.0,False,False,False,False,True,Diagnosis Progression,1.0,0.0,0.0,RT @MDonatoBMT: 👉🏻Dr. Riddell ⁦@fredhutch⁩ #CART BCMA+ gamma secretase inhibitor ⬇️⬇️relapse. Great work🙌🏻 #TCTM20 #TCT2020 https://t.co/qu…,true
abhinav_deol,MD,,"Detroit, MI",,2020-02-20 16:49:30+00:00,Abhinav Deol,http://twitter.com/,3.0,,1.2305349573884887e+18,,0.0,0.0,,#TCTM20 Dr. Vago: EZH2  maybe a the driver mutation leading to MHC class II down regulation https://t.co/hQVXR2c2fW,en,0.0,251.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,3.0,https://twitter.com/abhinav_deol/statuses/1230534957388488704,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,#TCTM20 Dr. Vago: EZH2  maybe a the driver mutation leading to MHC class II down regulation https://t.co/hQVXR2c2fW,true
ouholter,"Proud Oklahoma hematologist, wife, BMT physician, researcher, sooner, mom, loyal friend, thunder fan, and so proud of two amazing daughters! Tweets my own.",,"Oklahoma City, OK",,2020-02-19 15:48:04+00:00,J Holter Chakrabarty,http://twitter.com/,28.0,,1.2301571065500713e+18,,0.0,0.0,,RT @DrMiguelPerales: T cell receptor gene therapy targeting WT1 prevents acute myeloid leukemia relapse post-transplant ⁦@fredhutch⁩ ⁦@Natu…,en,0.0,309.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,21.0,7.0,https://twitter.com/ouholter/statuses/1230157106550071298,0.0,0.0,,0.0,0.0,0.0,7.0,21.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,RT @DrMiguelPerales: T cell receptor gene therapy targeting WT1 prevents acute myeloid leukemia relapse post-transplant ⁦@fredhutch⁩ ⁦@Natu…,true
abhinav_deol,MD,,"Detroit, MI",,2020-02-19 16:02:24+00:00,Abhinav Deol,http://twitter.com/,0.0,,1.2301607151111168e+18,,0.0,0.0,,#TCTM20 real life issues with CAR T cell therapy : referral (1 -2  weeks)-&gt; insurance auth (2 weeks)-&gt; apheresis sc… https://t.co/InsceClUMW,en,0.0,251.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/abhinav_deol/statuses/1230160715111116800,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Insurance Coverage,0.0,0.0,1.0,#TCTM20 real life issues with CAR T cell therapy : referral (1 -2  weeks)-&gt; insurance auth (2 weeks)-&gt; apheresis sc… https://t.co/InsceClUMW,false
hemedoc,"UCSF hematology/BMT doc. Assoc Prof. Translational researcher interested in leukemia, MDS, MRD, post-HCT relapse, GVHD, & immune recon. Photos: pyknosis (IG)",,"San Francisco, CA",,2020-02-19 19:50:14+00:00,"Aaron Logan, MD, PhD, MPhil — DONATE BLOOD!",http://twitter.com/,1.0,,1.2302180519137034e+18,,0.0,0.0,,#TCTM20 Ganguly: (ad hoc analysis of) HCT outcomes following Quizartinib vs SOC chemo on Quantum-R trial. Allo was… https://t.co/f3A6qZBdBw,en,0.0,4813.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/hemedoc/statuses/1230218051913703425,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,#TCTM20 Ganguly: (ad hoc analysis of) HCT outcomes following Quizartinib vs SOC chemo on Quantum-R trial. Allo was… https://t.co/f3A6qZBdBw,true
hemedoc,"UCSF hematology/BMT doc. Assoc Prof. Translational researcher interested in leukemia, MDS, MRD, post-HCT relapse, GVHD, & immune recon. Photos: pyknosis (IG)",,"San Francisco, CA",,2020-02-19 14:44:16+00:00,"Aaron Logan, MD, PhD, MPhil — DONATE BLOOD!",http://twitter.com/,1.0,,1.230141052335657e+18,,0.0,0.0,,#TCTM20 Mackall: outcomes with 19/22 CAR-T. Some patients getting to 1yr out. Still seeing CD19 neg relapse. https://t.co/PuVlsJ85Qf,en,0.0,4813.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/hemedoc/statuses/1230141052335656960,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,#TCTM20 Mackall: outcomes with 19/22 CAR-T. Some patients getting to 1yr out. Still seeing CD19 neg relapse. https://t.co/PuVlsJ85Qf,true
